3,1,3,(A → (A → A)),28.319718,3,3,1,21.7494,3,3,1
3,2,3,((B → B) → A),0.167505,-1,-1,-1,-1,-1,-1,-1
4,1,3,((A → A) → (A → A)),0.723375,2,2,1,2.037051,2,2,1
4,1,4,(((A → A) → A) → A),0.240748,-1,-1,-1,-1,-1,-1,-1
4,2,4,((B → (B → A)) → A),0.746022,-1,-1,-1,-1,-1,-1,-1
4,2,4,(B → ((B → A) → A)),2.511065,5,4,2,11.473576,2,2,1
4,3,4,(((C → B) → B) → A),0.150891,-1,-1,-1,-1,-1,-1,-1
4,3,4,(((C → B) → A) → A),0.231039,-1,-1,-1,-1,-1,-1,-1
5,1,5,(A → (A → ((A → A) → A))),0.841096,4,4,1,7.799468,3,3,1
5,1,4,((A → A) → (A → (A → A))),1.047963,3,3,1,3.864635,3,3,1
5,1,5,(A → (A → (A → (A → A)))),0.657494,5,5,1,1.621216,5,5,1
5,1,4,((A → (A → A)) → (A → A)),0.522295,3,3,1,4.525366,3,3,1
5,1,4,(((A → A) → (A → A)) → A),0.405314,-1,-1,-1,-1,-1,-1,-1
5,1,4,(((A → A) → A) → (A → A)),1.132557,3,3,1,10.493702,3,3,1
5,1,5,((A → ((A → A) → A)) → A),0.402149,-1,-1,-1,-1,-1,-1,-1
5,2,4,((B → (A → B)) → (B → A)),0.192454,-1,-1,-1,-1,-1,-1,-1
5,2,4,((A → B) → (B → (B → A))),0.184721,-1,-1,-1,-1,-1,-1,-1
5,2,4,((A → A) → ((B → A) → A)),0.902123,-1,-1,-1,-1,-1,-1,-1
5,2,4,(((B → B) → (A → B)) → A),0.115125,-1,-1,-1,-1,-1,-1,-1
5,2,4,(((A → B) → (B → B)) → A),0.117169,-1,-1,-1,-1,-1,-1,-1
5,2,4,((A → B) → (B → (A → A))),0.438064,4,4,1,5.046688,4,4,1
5,2,5,(((A → (A → B)) → A) → A),0.367236,-1,-1,-1,-1,-1,-1,-1
5,3,4,(B → ((B → C) → (B → A))),0.223509,-1,-1,-1,-1,-1,-1,-1
5,3,5,(C → (A → ((B → B) → A))),0.479774,4,4,1,4.641372,4,4,1
5,3,4,(((B → C) → (B → B)) → A),0.143197,-1,-1,-1,-1,-1,-1,-1
5,3,5,(C → (A → ((C → B) → A))),0.647968,4,4,1,5.047711,4,4,1
5,3,5,((((C → B) → A) → B) → A),0.13208,-1,-1,-1,-1,-1,-1,-1
5,3,4,(((C → A) → B) → (A → A)),0.802592,3,3,1,1.106457,3,3,1
5,3,4,((C → B) → ((B → B) → A)),0.167864,-1,-1,-1,-1,-1,-1,-1
5,4,4,((D → C) → (B → (B → A))),0.146383,-1,-1,-1,-1,-1,-1,-1
5,4,4,(((D → C) → A) → (B → A)),1.346586,-1,-1,-1,-1,-1,-1,-1
5,4,4,(((D → C) → (A → B)) → A),0.120626,-1,-1,-1,-1,-1,-1,-1
5,4,4,(D → ((C → B) → (A → A))),0.586337,4,4,1,4.573586,4,4,1
5,4,4,((D → C) → ((A → B) → A)),0.207692,-1,-1,-1,-1,-1,-1,-1
5,4,5,((D → ((C → B) → A)) → A),0.395047,-1,-1,-1,-1,-1,-1,-1
5,4,5,(D → (((C → A) → B) → A)),0.207192,-1,-1,-1,-1,-1,-1,-1
6,1,5,((A → (A → (A → A))) → (A → A)),0.612037,3,3,1,30.16622,3,3,1
6,1,6,(A → ((A → ((A → A) → A)) → A)),14.26191,3,3,1,37.685575,3,3,1
6,1,5,((((A → A) → A) → (A → A)) → A),0.790472,-1,-1,-1,-1,-1,-1,-1
6,1,5,((A → A) → ((A → (A → A)) → A)),0.998801,-1,-1,-1,-1,-1,-1,-1
6,1,5,((A → ((A → A) → A)) → (A → A)),1.518539,3,3,1,28.606862,3,3,1
6,1,6,((((A → (A → A)) → A) → A) → A),0.332477,-1,-1,-1,-1,-1,-1,-1
6,1,4,(((A → A) → (A → A)) → (A → A)),0.539175,3,3,1,6.460519,3,3,1
6,1,4,((A → (A → A)) → ((A → A) → A)),1.108086,-1,-1,-1,-1,-1,-1,-1
6,1,5,(((A → (A → A)) → (A → A)) → A),0.32546,-1,-1,-1,-1,-1,-1,-1
6,1,5,(A → (((A → A) → (A → A)) → A)),0.597817,3,3,1,5.518019,3,3,1
6,1,4,(((A → A) → A) → (A → (A → A))),0.852355,4,4,1,93.906543,4,4,1
6,1,5,(A → (((A → A) → A) → (A → A))),0.8801,4,4,1,126.721496,4,4,1
6,1,5,(((A → (A → A)) → A) → (A → A)),1.134523,3,3,1,12.782372,3,3,1
6,1,4,((A → (A → A)) → (A → (A → A))),1.409539,2,2,1,2.454766,2,2,1
6,1,5,(((A → A) → (A → (A → A))) → A),0.397063,-1,-1,-1,-1,-1,-1,-1
6,1,4,(((A → A) → A) → ((A → A) → A)),0.605998,2,2,1,2.828365,2,2,1
6,1,5,(A → ((A → A) → (A → (A → A)))),0.888136,4,4,1,16.275424,4,4,1
6,1,4,((A → A) → ((A → A) → (A → A))),0.924083,3,3,1,5.307495,3,3,1
6,1,5,(((A → A) → ((A → A) → A)) → A),0.316554,-1,-1,-1,-1,-1,-1,-1
6,1,6,(A → (A → ((A → (A → A)) → A))),0.848883,4,4,1,47.837582,2,2,1
6,1,5,((((A → A) → A) → A) → (A → A)),1.406048,3,3,1,11.068471,3,3,1
6,2,4,((A → A) → ((A → A) → (B → A))),0.745617,-1,-1,-1,-1,-1,-1,-1
6,2,5,((A → ((B → A) → A)) → (B → A)),0.579501,-1,-1,-1,-1,-1,-1,-1
6,2,4,(((B → A) → A) → ((A → B) → A)),0.624052,-1,-1,-1,-1,-1,-1,-1
6,2,4,((B → B) → ((A → A) → (B → A))),0.436078,-1,-1,-1,-1,-1,-1,-1
6,2,5,(B → (((B → A) → A) → (B → A))),0.473549,-1,-1,-1,-1,-1,-1,-1
6,2,5,((B → A) → (((B → A) → B) → A)),1.556646,7,5,3,90.186314,7,5,3
6,2,5,((((A → A) → (A → B)) → B) → A),0.133529,-1,-1,-1,-1,-1,-1,-1
6,2,4,(((A → A) → A) → (B → (A → A))),7.587276,4,4,1,37.187296,4,4,1
6,2,4,(((A → B) → (A → A)) → (B → A)),0.476882,-1,-1,-1,-1,-1,-1,-1
