11,1,7,(((A → (A → (A → (A → A)))) → ((A → A) → (A → A))) → (A → A)),116.848946,3,3,1,54.38222,3,3,1
11,1,7,((A → A) → ((((A → A) → (A → A)) → (((A → A) → A) → A)) → A)),12.967898,-1,-1,-1,-1,-1,-1,-1
11,1,8,((((A → (A → A)) → ((((A → A) → A) → A) → (A → A))) → A) → A),4.882965,-1,-1,-1,-1,-1,-1,-1
11,1,8,((((A → A) → ((A → ((A → A) → A)) → A)) → A) → ((A → A) → A)),4.131069,-1,-1,-1,-1,-1,-1,-1
11,1,7,((A → A) → (A → ((A → A) → ((A → (A → A)) → ((A → A) → A))))),6.763523,6,6,1,4281.966768,5,5,1
11,1,7,((A → (A → (A → A))) → ((A → (((A → A) → (A → A)) → A)) → A)),3.75429,-1,-1,-1,-1,-1,-1,-1
11,1,6,(((A → (A → A)) → (((A → A) → A) → (A → A))) → (A → (A → A))),2.388519,4,4,1,302.434219,4,4,1
11,1,7,(((A → A) → (A → A)) → (A → (A → ((A → (A → A)) → (A → A))))),3.885663,6,6,1,3672.435057,4,4,1
11,1,6,((((A → (A → A)) → A) → (A → (A → A))) → ((A → (A → A)) → A)),1.013788,-1,-1,-1,-1,-1,-1,-1
11,1,7,(((A → A) → (A → A)) → (A → (((A → (A → A)) → (A → A)) → A))),1.923954,4,4,1,202.948847,4,4,1
11,1,7,(A → (((A → A) → (A → (A → (A → A)))) → ((A → A) → (A → A)))),1.970051,4,4,1,553.540598,4,4,1
11,1,7,(((A → A) → (A → A)) → ((A → A) → (A → ((A → (A → A)) → A)))),4.525958,5,5,1,1118.425344,3,3,1
11,1,6,(((((A → A) → A) → A) → A) → ((A → ((A → A) → A)) → (A → A))),1.563899,4,4,1,564.373365,4,4,1
11,1,7,((A → A) → ((A → A) → ((A → A) → ((A → (A → A)) → (A → A))))),1.445782,5,5,1,436.322801,5,5,1
11,1,7,(A → ((A → (A → A)) → ((A → A) → (((A → A) → A) → (A → A))))),1.798412,5,5,1,3196.265664,4,4,1
11,1,7,((A → A) → ((A → A) → (((A → A) → A) → (A → (A → (A → A)))))),1.945007,6,6,1,3718.351449,6,6,1
