15,1,8,((((A → A) → (A → A)) → (((A → A) → (A → A)) → (A → (((A → A) → A) → A)))) → (A → A)),134.72966,3,3,1,192.447779,3,3,1
15,1,8,(((A → (((A → A) → (A → A)) → ((A → (A → A)) → A))) → ((A → A) → A)) → (A → (A → A))),10.340259,4,4,1,619.818215,4,4,1
15,1,8,((A → (A → A)) → ((((((A → A) → A) → A) → A) → (A → (A → (A → A)))) → (A → (A → A)))),6.878442,3,3,1,141.541969,3,3,1
15,1,7,((A → (A → (A → A))) → ((A → ((A → A) → (A → A))) → ((A → ((A → A) → A)) → (A → A)))),5.091522,5,5,1,40246.650324,5,5,1
15,1,8,((A → (A → A)) → (A → (((A → A) → ((A → A) → (A → A))) → (A → ((A → (A → A)) → A))))),3.951339,6,6,1,176475.000948,4,4,1
15,1,7,(((A → A) → ((A → A) → A)) → ((A → (A → A)) → (((A → A) → ((A → A) → A)) → (A → A)))),2.204602,5,5,1,32739.852698,5,5,1
15,1,8,(((A → A) → (A → A)) → ((A → A) → ((((A → (A → A)) → A) → ((A → A) → A)) → (A → A)))),3.405735,4,4,1,2073.60815,3,3,1
15,1,6,((((A → (A → A)) → (A → (A → A))) → (A → (A → A))) → ((A → A) → ((A → A) → (A → A)))),2.274486,4,4,1,772.747004,4,4,1
15,1,8,(((A → ((A → A) → A)) → ((((A → A) → (A → (A → A))) → (A → A)) → (A → A))) → (A → A)),332.078708,3,3,1,9.581784,3,3,1
15,1,7,((A → (A → (A → A))) → ((A → (A → A)) → ((A → (A → A)) → ((A → A) → ((A → A) → A))))),1.681416,-1,-1,-1,-1,-1,-1,-1
15,1,8,(((A → A) → (((((A → A) → (A → A)) → (A → A)) → A) → A)) → ((A → A) → (A → (A → A)))),4.312732,4,4,1,1614.399738,4,4,1
15,1,7,(((A → A) → (A → A)) → (((A → (A → A)) → ((A → A) → A)) → ((A → ((A → A) → A)) → A))),2.48256,-1,-1,-1,-1,-1,-1,-1
15,1,7,((((A → A) → A) → A) → (((A → A) → (A → A)) → ((A → A) → ((A → A) → ((A → A) → A))))),1.501311,-1,-1,-1,-1,-1,-1,-1
15,1,6,(((A → (A → A)) → (A → A)) → ((((A → A) → A) → A) → ((A → A) → ((A → A) → (A → A))))),1.540687,5,5,1,12823.974436,5,5,1
15,1,7,(((((A → A) → A) → (A → (A → (A → A)))) → (A → A)) → ((A → (A → A)) → ((A → A) → A))),2.3194,-1,-1,-1,-1,-1,-1,-1
15,1,7,(((((A → A) → A) → A) → (A → (A → A))) → (((A → ((A → A) → A)) → A) → ((A → A) → A))),2.149545,-1,-1,-1,-1,-1,-1,-1
