proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\SYN\SYN312-1.spass,0,21,13,21,13,1909444,0.0,0.0,0.0,0.0,0,4111799
\COL\COL117-2.spass,0,14,7,14,7,933207,0.0,0.0,0.0,0.0,0,6849050
\SWV\SWV257-2.spass,0,5,2,5,2,82109,0.0,0.0,0.0,0.0,0,1065451
\SYN\SYN310-1.spass,0,19,13,19,13,2178274,0.0,0.0,0.0,0.0,0,2813046
\SWV\SWV255-2.spass,0,12,6,12,6,343439,0.0,0.0,0.0,0.0,0,3520846
\SET\SET832-2.spass,0,7,3,7,3,109348,0.0,0.0,0.0,0.0,0,1343756
\SYN\SYN325-1.spass,0,6,3,6,3,168561,0.0,0.0,0.0,0.0,0,1689959
\SWB\SWB024+2.spass,0,24,12,24,12,680957,0.0,0.0,0.0,0.0,0,8437950
\SYN\SYN680-1.spass,0,14,7,14,7,602006,0.0,0.0,0.0,0.0,0,4280360
\SYN\SYN596-1.spass,0,13,6,13,6,493053,0.0,0.0,0.0,0.0,0,3387418
\SYN\SYN594-1.spass,1,23,12,19,9,4550374,0.17391304347826086,8.790486232560224E-7,0.13043478260869565,6.592864674420169E-7,0,9870922
\SYN\SYN079+1.spass,0,7,3,7,3,375809,0.0,0.0,0.0,0.0,0,2273411
\SYN\SYN566-1.spass,0,32,18,32,18,2569874,0.0,0.0,0.0,0.0,0,7435266
\GRP\GRP012+5.spass,0,21,13,21,13,1678511,0.0,0.0,0.0,0.0,0,14885927
\SWV\SWV280-2.spass,0,5,2,5,2,108164,0.0,0.0,0.0,0.0,0,1577848
\SET\SET046-5.spass,0,11,5,11,5,820307,0.0,0.0,0.0,0.0,0,3457290
\COL\COL112-2.spass,0,5,2,5,2,133823,0.0,0.0,0.0,0.0,0,1793780
\COM\COM002-2.spass,0,21,12,21,12,2092217,0.0,0.0,0.0,0.0,0,4602483
\SET\SET899+1.spass,0,7,3,7,3,188694,0.0,0.0,0.0,0.0,0,2176300
