proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\PUZ\PUZ035-5.spass,0,9,6,9,6,447656,0.0,0.0,0.0,0.0,0,2427366
\SYN\SYN588-1.spass,0,7,3,7,3,1425865,0.0,0.0,0.0,0.0,0,2876205
\SWB\SWB030+2.spass,1,22,12,25,10,4039951,-0.13636363636363635,-7.425832640049348E-7,0.09090909090909091,4.950555093366232E-7,3,5634378
\MGT\MGT003-1.spass,1,31,17,30,13,83623908,0.03225806451612903,1.1958302642349602E-8,0.12903225806451613,4.783321056939841E-8,3,67643719
\COM\COM011-2.spass,0,27,15,27,15,7803572,0.0,0.0,0.0,0.0,0,10221463
\SWV\SWV305-2.spass,1,30,16,29,15,7519740,0.03333333333333333,1.329833212318511E-7,0.03333333333333333,1.329833212318511E-7,0,11151117
\SET\SET836-2.spass,0,7,3,7,3,212774,0.0,0.0,0.0,0.0,0,2151035
\SYN\SYN654-1.spass,0,17,9,17,9,2704485,0.0,0.0,0.0,0.0,0,14589063
\LCL\LCL433-2.spass,0,15,7,15,7,1245067,0.0,0.0,0.0,0.0,0,6133746
\SET\SET850-2.spass,0,7,3,7,3,375809,0.0,0.0,0.0,0.0,0,2027081
\CAT\CAT007-3.spass,0,7,3,7,3,214748,0.0,0.0,0.0,0.0,0,1157824
\SYN\SYN557-1.spass,0,16,9,16,9,1676931,0.0,0.0,0.0,0.0,0,4372732
\SYN\SYN341-1.spass,0,3,1,3,1,78952,0.0,0.0,0.0,0.0,0,640692
\SWV\SWV286-2.spass,0,16,7,16,7,1893258,0.0,0.0,0.0,0.0,0,8137537
\SYN\SYN354-1.spass,0,14,7,14,7,3155299,0.0,0.0,0.0,0.0,0,2722250
\COL\COL118-2.spass,0,9,4,9,4,1044529,0.0,0.0,0.0,0.0,0,3912839
\SWV\SWV284-2.spass,0,12,6,12,6,882283,0.0,0.0,0.0,0.0,0,3282411
\COL\COL103-2.spass,0,3,1,3,1,135796,0.0,0.0,0.0,0.0,0,939918
\SYN\SYN311-1.spass,0,19,13,19,13,4251542,0.0,0.0,0.0,0.0,0,4488396
\SWV\SWV256-2.spass,0,5,2,5,2,169351,0.0,0.0,0.0,0.0,0,1030713
\SYN\SYN082-1.spass,0,15,5,15,5,598453,0.0,0.0,0.0,0.0,0,3881653
\COL\COL116-2.spass,0,3,1,3,1,92767,0.0,0.0,0.0,0.0,0,785568
\SYN\SYN683-1.spass,0,14,7,14,7,1252961,0.0,0.0,0.0,0.0,0,3210960
\SYN\SYN681-1.spass,0,14,7,14,7,1213880,0.0,0.0,0.0,0.0,0,3313202
\SET\SET588+3.spass,0,22,11,22,11,2741988,0.0,0.0,0.0,0.0,0,9139038
\LCL\LCL445-2.spass,0,13,7,13,7,1937077,0.0,0.0,0.0,0.0,0,6230462
\LCL\LCL430-2.spass,0,17,9,17,9,5189485,0.0,0.0,0.0,0.0,0,10726753
\LCL\LCL443-2.spass,0,17,9,17,9,1807201,0.0,0.0,0.0,0.0,0,8221620
\ANA\ANA004-4.spass,0,31,13,31,13,5558584,0.0,0.0,0.0,0.0,0,12953582
\SYN\SYN569-1.spass,1,31,20,33,18,88115857,-0.06451612903225806,-2.269739032328767E-8,0.06451612903225806,2.269739032328767E-8,3,134144219
\SYN\SYN554-1.spass,1,21,13,22,11,14079431,-0.047619047619047616,-7.102559755433298E-8,0.09523809523809523,1.4205119510866596E-7,2,6030319
\SWV\SWV283-2.spass,0,14,6,14,6,1519028,0.0,0.0,0.0,0.0,0,7939763
\COL\COL102-2.spass,0,11,5,11,5,1015317,0.0,0.0,0.0,0.0,0,6446789
\SWV\SWV242-2.spass,0,15,8,15,8,1351651,0.0,0.0,0.0,0.0,0,4915129
\COL\COL115-2.spass,0,5,2,5,2,387257,0.0,0.0,0.0,0.0,0,2300648
\SWV\SWV270-2.spass,0,18,9,18,9,1347703,0.0,0.0,0.0,0.0,0,6061506
\SWV\SWV240-2.spass,0,12,5,12,5,1100585,0.0,0.0,0.0,0.0,0,3588743
\SEU\SEU264+1.spass,1,12,6,14,5,2347625,-0.16666666666666666,-8.519248176348438E-7,0.08333333333333333,4.259624088174219E-7,2,2301438
\SEU\SEU163+3.spass,0,5,2,5,2,237250,0.0,0.0,0.0,0.0,0,2498027
\SET\SET818-2.spass,0,3,1,3,1,115269,0.0,0.0,0.0,0.0,0,963999
\RNG\RNG038-2.spass,1,12,6,13,5,3031740,-0.08333333333333333,-3.2984358817048956E-7,0.08333333333333333,3.2984358817048956E-7,1,4210486
\SYN\SYN338-1.spass,0,3,1,3,1,110927,0.0,0.0,0.0,0.0,0,885836
