proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\LCL\LCL438-2.spass,0,10,5,10,5,105795,0.0,0.0,0.0,0.0,0,6331125
\SYN\SYN346-1.spass,1,4,2,4,1,461471,0.0,0.0,0.25,2.1669834074080495E-6,0,1363098
\SWV\SWV263-2.spass,0,9,4,9,4,70267,0.0,0.0,0.0,0.0,0,2837518
\PUZ\PUZ047+1.spass,0,16,8,16,8,135402,0.0,0.0,0.0,0.0,0,4030476
\SYN\SYN031-1.spass,1,8,4,8,3,1905100,0.0,0.0,0.125,5.249068290378458E-7,0,3186090
\MGT\MGT018-1.spass,1,40,21,38,17,275176960,0.05,7.268050348401261E-9,0.1,1.4536100696802523E-8,2,248650421
\MGT\MGT016-1.spass,1,40,21,38,17,270718960,0.05,7.3877352365715356E-9,0.1,1.4775470473143071E-8,2,244673237
\SYN\SYN671-1.spass,0,14,7,14,7,119217,0.0,0.0,0.0,0.0,0,5326467
\SYN\SYN630-1.spass,0,11,5,11,5,146060,0.0,0.0,0.0,0.0,0,5569243
\CSR\CSR050+1.spass,0,26,14,26,14,84478,0.0,0.0,0.0,0.0,0,6452710
\PUZ\PUZ035-6.spass,0,9,6,9,6,116453,0.0,0.0,0.0,0.0,0,2899102
\SYN\SYN587-1.spass,0,16,8,16,8,144087,0.0,0.0,0.0,0.0,0,4002844
\COL\COL120-2.spass,0,5,2,5,2,50529,0.0,0.0,0.0,0.0,0,1291648
\SYN\SYN570-1.spass,0,22,11,22,11,88820,0.0,0.0,0.0,0.0,0,4584322
\SYN\SYN717-1.spass,1,16,8,17,7,2636588,-0.0625,-3.792780669562328E-7,0.0625,3.792780669562328E-7,1,4681828
\PUZ\PUZ047-1.spass,0,16,8,16,8,75004,0.0,0.0,0.0,0.0,0,3424523
\SET\SET590+3.spass,0,8,3,8,3,57635,0.0,0.0,0.0,0.0,0,3177010
\SYN\SYN082+1.spass,1,9,4,10,3,604769,-0.1111111111111111,-1.6535239074754162E-6,0.1111111111111111,1.6535239074754162E-6,1,1719564
\SYN\SYN571-1.spass,0,16,8,17,8,1977736,-0.0625,-5.056286582233422E-7,0.0,0.0,1,6190197
\GRP\GRP001+6.spass,1,26,16,28,14,32475933,-0.07692307692307693,-6.158406596047602E-8,0.07692307692307693,6.158406596047602E-8,2,35641890
\SYN\SYN727-1.spass,0,5,2,5,2,32370,0.0,0.0,0.0,0.0,0,1099795
