bin,luCompResRatio,rpiCompResRatio,lurpiCompResRatio,rpiluCompResRatio,binDescription
16,0.4636363636363636,0.0,0.4636363636363636,0.5590909090909091,407-422
14,0.4030612244897959,0.0,0.4030612244897959,0.47959183673469385,375-390
18,0.16228070175438597,0.14473684210526316,0.2631578947368421,0.2807017543859649,439-456
11,0.0,0.1511627906976744,0.1569767441860465,0.1511627906976744,327-342
7,0.0,0.0,0.0,0.0,263-278
16,0.0,0.0,0.0,0.0,407-422
19,0.08583690987124463,0.11158798283261803,0.18454935622317598,0.18454935622317598,457-472
14,0.0,0.0,0.0,0.0,375-390
17,0.0,0.14473684210526316,0.21052631578947367,0.14473684210526316,423-438
4,0.0,0.0,0.0,0.0,214-229
20,0.0,0.0,0.0,0.0,473-488
19,0.44166666666666665,0.0,0.44166666666666665,0.525,457-472
9,0.0,0.0,0.0,0.0,295-310
12,0.0,0.0,0.0,0.0,343-358
13,0.005208333333333333,0.0,0.005208333333333333,0.005208333333333333,359-374
10,0.0,0.0,0.0,0.0,311-326
1,0.0,0.14772727272727273,0.14772727272727273,0.14772727272727273,150-176
19,0.0,0.16182572614107885,0.16182572614107885,0.16182572614107885,457-472
2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,177-196
13,0.0,0.0,0.0,0.0,359-374
17,0.013215859030837005,0.0,0.013215859030837005,0.013215859030837005,423-438
5,0.0,0.0,0.0,0.0,230-246
8,0.0,0.0,0.0,0.0,279-294
7,0.0,0.0,0.0,0.0,263-278
15,0.0,0.1497584541062802,0.1497584541062802,0.1497584541062802,391-406
7,0.5851851851851851,0.1111111111111111,0.6222222222222222,0.6222222222222222,263-278
14,0.0,0.0,0.0,0.0,375-390
14,0.0,0.0,0.0,0.0,375-390
16,0.0,0.0,0.0,0.0,407-422
8,0.0,0.1780821917808219,0.952054794520548,0.1780821917808219,279-294
12,0.0,0.0,0.0,0.0,343-358
17,0.3185840707964602,0.1504424778761062,0.1504424778761062,0.42920353982300885,423-438
17,0.26146788990825687,0.0,0.26146788990825687,0.26146788990825687,423-438
7,0.0,0.0,0.0,0.0,263-278
13,0.0,0.0,0.0,0.0,359-374
10,0.0,0.16167664670658682,0.16167664670658682,0.16167664670658682,311-326
14,0.0,0.0,0.0,0.0,375-390
9,0.0,0.14193548387096774,0.14193548387096774,0.14193548387096774,295-310
15,0.0,0.0,0.0,0.0,391-406
10,0.0,0.14545454545454545,0.6242424242424243,0.14545454545454545,311-326
8,0.0,0.0,0.0,0.0,279-294
14,0.0,0.0,0.0,0.0,375-390
8,0.0,0.174496644295302,0.174496644295302,0.174496644295302,279-294
11,0.0,0.14534883720930233,0.14534883720930233,0.14534883720930233,327-342
14,0.0,0.0,0.0,0.0,375-390
12,0.0,0.0,0.0,0.0,343-358
5,0.0,0.11570247933884298,0.11570247933884298,0.11570247933884298,230-246
8,0.0,0.1267605633802817,0.1267605633802817,0.1267605633802817,279-294
16,0.0,0.0,0.0,0.0,407-422
11,0.0,0.0,0.0,0.0,327-342
10,0.4968944099378882,0.0,0.4968944099378882,0.5652173913043478,311-326
21,0.0,0.0,0.0,0.0,489-505
23,0.0,0.16608996539792387,0.18685121107266436,0.16608996539792387,546-699
7,0.0,0.0,0.0,0.0,263-278
13,0.0,0.0,0.0,0.0,359-374
12,0.0,0.0,0.0,0.0,343-358
15,0.0,0.135,0.135,0.135,391-406
16,0.0,0.14018691588785046,0.14953271028037382,0.14018691588785046,407-422
10,0.0,0.0,0.0,0.0,311-326
5,0.0,0.13793103448275862,0.15517241379310345,0.13793103448275862,230-246
11,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,327-342
19,0.0,0.1506276150627615,0.15481171548117154,0.1506276150627615,457-472
10,0.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,311-326
7,0.0,0.0,0.0,0.0,263-278
12,0.0,0.1340782122905028,0.1452513966480447,0.1340782122905028,343-358
13,0.0,0.0,0.0,0.0,359-374
12,0.0,0.0,0.0,0.0,343-358
20,0.0,0.0,0.0,0.0,473-488
12,0.0,0.1366120218579235,0.1366120218579235,0.1366120218579235,343-358
3,0.0,0.0,0.0,0.0,197-213
10,0.0,0.1375,0.14375,0.1375,311-326
17,0.4349775784753363,0.0,0.4349775784753363,0.4349775784753363,423-438
15,0.0,0.0,0.0,0.0,391-406
14,0.0,0.0,0.0,0.0,375-390
15,0.0,0.0,0.0,0.0,391-406
23,0.0,0.0,0.0,0.0,546-699
3,0.0,0.0,0.0,0.0,197-213
1,0.0,0.14457831325301204,0.14457831325301204,0.14457831325301204,150-176
9,0.0,0.14012738853503184,0.14012738853503184,0.14012738853503184,295-310
16,0.568075117370892,0.0,0.568075117370892,0.647887323943662,407-422
21,0.0,0.0,0.0,0.0,489-505
14,0.0,0.14285714285714285,0.1477832512315271,0.14285714285714285,375-390
6,0.0,0.0,0.0,0.0,247-262
10,0.0,0.0,0.0,0.0,311-326
7,0.0,0.0,0.0,0.0,263-278
14,0.0,0.0,0.0,0.0,375-390
12,0.0,0.15053763440860216,0.16666666666666666,0.15053763440860216,343-358
10,0.0,0.13125,0.13125,0.13125,311-326
11,0.15517241379310345,0.0,0.15517241379310345,0.15517241379310345,327-342
18,0.0,0.0,0.0,0.0,439-456
14,0.0,0.1326530612244898,0.9948979591836735,0.1326530612244898,375-390
14,0.0,0.12886597938144329,0.13917525773195877,0.12886597938144329,375-390
3,0.0,0.0,0.0,0.0,197-213
18,0.0,0.0,0.0,0.0,439-456
14,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,375-390
8,0.0,0.0,0.0,0.0,279-294
17,0.0,0.0,0.0,0.0,423-438
11,0.0,0.14204545454545456,0.14204545454545456,0.14204545454545456,327-342
8,0.0,0.0,0.0,0.0,279-294
13,0.0,0.15897435897435896,0.15897435897435896,0.15897435897435896,359-374
12,0.00546448087431694,0.0,0.00546448087431694,0.00546448087431694,343-358
14,0.0,0.0,0.0,0.0,375-390
16,0.004629629629629629,0.12962962962962962,0.12962962962962962,0.12962962962962962,407-422
11,0.0,0.1404494382022472,0.1404494382022472,0.1404494382022472,327-342
9,0.0,0.0,0.0,0.0,295-310
12,0.0,0.0,0.0,0.0,343-358
7,0.0,0.0,0.0,0.0,263-278
6,0.4765625,0.1796875,0.2265625,0.578125,247-262
17,0.0,0.0,0.0,0.0,423-438
10,0.0,0.0,0.0,0.0,311-326
5,0.0,0.14960629921259844,0.14960629921259844,0.14960629921259844,230-246
4,0.0,0.0,0.0,0.0,214-229
22,0.6654135338345865,0.0,0.6654135338345865,0.6654135338345865,506-545
4,0.0,0.0,0.0,0.0,214-229
9,0.0,0.12258064516129032,0.12258064516129032,0.12258064516129032,295-310
8,0.0,0.0,0.0,0.0,279-294
17,0.05454545454545454,0.12727272727272726,0.17272727272727273,0.17272727272727273,423-438
9,0.0,0.1464968152866242,0.15286624203821655,0.1464968152866242,295-310
12,0.0,0.0,0.0,0.0,343-358
20,0.0,0.0,0.0,0.0,473-488
11,0.0,0.14689265536723164,0.14689265536723164,0.14689265536723164,327-342
8,0.0,0.11643835616438356,0.13013698630136986,0.11643835616438356,279-294
11,0.0,0.1348314606741573,0.1348314606741573,0.1348314606741573,327-342
7,0.0,0.11971830985915492,0.11971830985915492,0.11971830985915492,263-278
12,0.0,0.0,0.0,0.0,343-358
12,0.0,0.0,0.0,0.0,343-358
5,0.0,0.0,0.0,0.0,230-246
10,0.0,0.0,0.0,0.0,311-326
13,0.0,0.0,0.0,0.0,359-374
7,0.5255474452554745,0.11678832116788321,0.5766423357664233,0.5766423357664233,263-278
9,0.8807947019867549,0.0,0.8807947019867549,0.8940397350993378,295-310
9,0.00641025641025641,0.0,0.00641025641025641,0.00641025641025641,295-310
9,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,295-310
21,0.0,0.0,0.0,0.0,489-505
11,0.0,0.12574850299401197,0.12574850299401197,0.12574850299401197,327-342
12,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,343-358
8,0.0,0.0,0.0,0.0,279-294
15,0.0,0.0,0.0,0.0,391-406
16,0.0,0.16972477064220184,0.16972477064220184,0.16972477064220184,407-422
11,0.0,0.0,0.0,0.0,327-342
13,0.0,0.0,0.0,0.0,359-374
20,0.0,0.0,0.0,0.0,473-488
1,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,150-176
18,0.0,0.0,0.0,0.0,439-456
7,0.0,0.14184397163120568,0.15602836879432624,0.14184397163120568,263-278
15,0.0,0.0,0.0,0.0,391-406
8,0.5555555555555556,0.0,0.5555555555555556,0.6041666666666666,279-294
12,0.0,0.0,0.0,0.0,343-358
7,0.0,0.14388489208633093,0.1510791366906475,0.14388489208633093,263-278
13,0.0,0.0,0.0,0.0,359-374
3,0.0,0.0,0.0,0.0,197-213
5,0.0,0.14782608695652175,0.14782608695652175,0.14782608695652175,230-246
11,0.0,0.14619883040935672,0.14619883040935672,0.14619883040935672,327-342
8,0.0,0.1056338028169014,0.1056338028169014,0.1056338028169014,279-294
15,0.0,0.16,0.17,0.16,391-406
11,0.0,0.0,0.0,0.0,327-342
10,0.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,311-326
16,0.0,0.0,0.0,0.0,407-422
6,0.0,0.1328125,0.1328125,0.1328125,247-262
13,0.0,0.0,0.0,0.0,359-374
12,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,343-358
7,0.0,0.15,0.4357142857142857,0.15,263-278
17,0.0,0.0,0.0,0.0,423-438
18,0.0,0.1638655462184874,0.1638655462184874,0.1638655462184874,439-456
11,0.0,0.12280701754385964,0.1286549707602339,0.12280701754385964,327-342
17,0.0,0.0,0.0,0.0,423-438
1,0.0,0.0,0.0,0.0,150-176
17,0.1552511415525114,0.0,0.1552511415525114,0.1552511415525114,423-438
11,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,327-342
22,0.0,0.0,0.0,0.0,506-545
10,0.5393939393939394,0.0,0.5393939393939394,0.5393939393939394,311-326
13,0.0,0.11979166666666667,0.125,0.11979166666666667,359-374
9,0.0,0.0,0.0,0.0,295-310
6,0.0,0.12878787878787878,0.12878787878787878,0.12878787878787878,247-262
13,0.0,0.0,0.0,0.0,359-374
7,0.0,0.14388489208633093,0.14388489208633093,0.14388489208633093,263-278
19,0.0,0.0,0.0,0.0,457-472
14,0.0,0.0,0.0,0.0,375-390
17,0.0,0.0,0.0,0.0,423-438
2,0.0,0.17346938775510204,0.17346938775510204,0.17346938775510204,177-196
